OrderID,OrderDate,Year,Month,CustomerID,Gender,AgeGroup,Region,Country,CustomerType,Product,Category,UnitsPurchased,UnitPrice,Revenue,Discount,Profit,PaymentMethod,Revenue,Profit,UnitsPurchased,,,
54611,2022-01-14,2022,January,CUST1462,Male,26-35,North,Germany,Returning,Coffee Maker,Home,1,19000,19000,2493,2678,Credit Card,19000,2678,1,,,
54612,2024-01-07,2024,January,CUST1354,Male,26-35,East,Germany,Returning,Shoes,Home,4,42526,170104,3717,34598,UPI,170104,34598,4,,,
54613,2022-03-12,2022,March,CUST1124,Female,46-60,West,Australia,Returning,Smartwatch,Electronics,1,54467,54467,336,15470,UPI,54467,15470,1,,,
54614,2022-04-06,2022,April,CUST1460,Female,18-25,East,UK,Returning,Tablet,Fashion,5,20991,104955,1353,20106,Net Banking,104955,20106,5,,,
54615,2023-04-23,2023,April,CUST1059,Male,36-45,North,USA,Loyal,Backpack,Electronics,5,47897,239485,2093,68859,PayPal,239485,68859,5,,,
54616,2023-01-11,2023,January,CUST1083,Male,36-45,South,Germany,Returning,Laptop,Home,2,29883,59766,783,9315,PayPal,59766,9315,2,,,
54617,2024-08-17,2024,August,CUST1038,Male,26-35,North,Germany,Returning,Smartphone,Electronics,1,6728,6728,1371,767,PayPal,6728,767,1,,,
54618,2023-09-21,2023,September,CUST1326,Female,18-25,East,USA,New,Shoes,Accessories,3,14369,43107,2167,12071,Net Banking,43107,12071,3,,,
54619,2023-09-27,2023,September,CUST1022,Female,18-25,North,Canada,Loyal,Smartwatch,Electronics,3,16836,50508,3606,5459,Net Banking,50508,5459,3,,,
54620,2022-09-08,2022,September,CUST1356,Female,46-60,East,Germany,New,Shoes,Fashion,4,48880,195520,3172,45343,Credit Card,195520,45343,4,,,
54621,2022-06-22,2022,June,CUST1039,Female,46-60,North,UK,Returning,Smartwatch,Home,3,24568,73704,2559,9873,PayPal,73704,9873,3,,,
54622,2022-07-13,2022,July,CUST1468,Female,46-60,North,UK,New,Smartphone,Fashion,3,7081,21243,2356,4138,Net Banking,21243,4138,3,,,
54623,2022-09-24,2022,September,CUST1424,Female,26-35,South,Canada,Loyal,Smartwatch,Electronics,5,13401,67005,1172,11715,Debit Card,67005,11715,5,,,
54624,2023-02-05,2023,February,CUST1071,Female,46-60,West,USA,Returning,Backpack,Home,4,2794,11176,2153,1034,PayPal,11176,1034,4,,,
54625,2022-05-15,2022,May,CUST1149,Male,46-60,East,India,Returning,Coffee Maker,Electronics,4,28381,113524,2967,27959,Credit Card,113524,27959,4,,,
54626,2022-10-05,2022,October,CUST1343,Male,36-45,West,Canada,Returning,Tablet,Fashion,4,28991,115964,558,30174,UPI,115964,30174,4,,,
54627,2022-08-20,2022,August,CUST1073,Male,46-60,West,UK,Returning,Backpack,Electronics,1,55871,55871,3340,6538,Debit Card,55871,6538,1,,,
54628,2023-05-26,2023,May,CUST1308,Male,46-60,North,Australia,Returning,Laptop,Accessories,4,53250,213000,1904,48971,PayPal,213000,48971,4,,,
54629,2022-03-27,2022,March,CUST1258,Female,26-35,East,India,New,Tablet,Fashion,1,54991,54991,3050,12326,PayPal,54991,12326,1,,,
54630,2022-09-01,2022,September,CUST1430,Female,18-25,North,Australia,New,Backpack,Fashion,4,20060,80240,3636,19509,Debit Card,80240,19509,4,,,
54631,2023-11-21,2023,November,CUST1448,Male,26-35,South,UK,Returning,Shoes,Accessories,1,2742,2742,3041,-43,Credit Card,2742,-43,1,,,
54632,2023-09-26,2023,September,CUST1405,Male,36-45,West,Germany,Returning,Laptop,Accessories,1,7902,7902,1796,1231,Net Banking,7902,1231,1,,,
54633,2023-06-04,2023,June,CUST1402,Male,18-25,East,Germany,Loyal,Coffee Maker,Home,2,23399,46798,1382,9210,Debit Card,46798,9210,2,,,
54634,2022-01-10,2022,January,CUST1030,Female,26-35,South,Australia,Returning,Smartwatch,Home,1,47089,47089,993,6782,Net Banking,47089,6782,1,,,
54635,2024-03-12,2024,March,CUST1252,Male,46-60,North,Australia,Returning,Smartwatch,Fashion,1,44820,44820,389,5259,PayPal,44820,5259,1,,,
54636,2022-09-24,2022,September,CUST1002,Female,18-25,East,Germany,Loyal,Headphones,Home,5,2571,12855,2286,1285,Debit Card,12855,1285,5,,,
54637,2023-06-18,2023,June,CUST1237,Female,18-25,South,India,Loyal,T-shirt,Fashion,5,17792,88960,3638,18704,Debit Card,88960,18704,5,,,
54638,2023-11-22,2023,November,CUST1397,Female,26-35,East,USA,New,Laptop,Accessories,2,55880,111760,150,33420,Credit Card,111760,33420,2,,,
54639,2023-05-22,2023,May,CUST1177,Male,46-60,South,Germany,Returning,Coffee Maker,Electronics,1,38195,38195,1429,9243,Debit Card,38195,9243,1,,,
54640,2022-05-24,2022,May,CUST1389,Female,46-60,West,Canada,New,Headphones,Fashion,2,41901,83802,3473,21987,UPI,83802,21987,2,,,
54641,2024-03-29,2024,March,CUST1344,Male,46-60,East,Canada,Loyal,Headphones,Fashion,4,11275,45100,2083,5518,Credit Card,45100,5518,4,,,
54642,2023-03-27,2023,March,CUST1443,Male,46-60,North,India,Loyal,Coffee Maker,Home,3,33170,99510,400,23634,Debit Card,99510,23634,3,,,
54643,2022-02-07,2022,February,CUST1423,Male,46-60,South,USA,Loyal,Smartwatch,Accessories,2,24162,48324,3515,9577,Credit Card,48324,9577,2,,,
54644,2024-02-20,2024,February,CUST1251,Male,46-60,East,USA,New,Smartwatch,Home,3,37459,112377,1926,33007,Net Banking,112377,33007,3,,,
54645,2022-04-27,2022,April,CUST1317,Female,18-25,West,Australia,Loyal,Smartphone,Accessories,1,31234,31234,3064,6955,Debit Card,31234,6955,1,,,
54646,2024-04-24,2024,April,CUST1018,Female,18-25,West,Canada,New,Laptop,Fashion,5,37026,185130,1433,48681,Credit Card,185130,48681,5,,,
54647,2022-05-27,2022,May,CUST1477,Female,26-35,South,Canada,Loyal,Shoes,Home,1,53426,53426,2244,10484,PayPal,53426,10484,1,,,
54648,2023-11-07,2023,November,CUST1044,Female,46-60,West,Germany,New,Backpack,Accessories,1,17277,17277,2183,2474,PayPal,17277,2474,1,,,
54649,2024-02-19,2024,February,CUST1117,Female,46-60,North,Germany,Loyal,T-shirt,Home,4,46298,185192,3063,31347,Credit Card,185192,31347,4,,,
54650,2024-05-25,2024,May,CUST1275,Male,46-60,North,Germany,Loyal,Backpack,Fashion,1,8653,8653,181,2233,PayPal,8653,2233,1,,,
54651,2023-06-13,2023,June,CUST1265,Male,46-60,West,Germany,Returning,Smartwatch,Accessories,4,11539,46156,679,11262,UPI,46156,11262,4,,,
54652,2024-04-24,2024,April,CUST1406,Female,26-35,West,USA,Loyal,Shoes,Home,4,59769,239076,12,54622,Credit Card,239076,54622,4,,,
54653,2022-08-06,2022,August,CUST1076,Male,36-45,West,USA,New,Tablet,Accessories,5,32991,164955,2997,34398,Debit Card,164955,34398,5,,,
54654,2023-04-20,2023,April,CUST1429,Male,18-25,South,Australia,New,Smartphone,Electronics,5,48789,243945,2731,45828,Debit Card,243945,45828,5,,,
54655,2023-05-17,2023,May,CUST1410,Female,18-25,North,Canada,Loyal,Smartphone,Accessories,4,58193,232772,479,57031,Credit Card,232772,57031,4,,,
54656,2022-10-25,2022,October,CUST1256,Male,36-45,South,Canada,Loyal,Shoes,Electronics,4,30280,121120,1738,23745,Credit Card,121120,23745,4,,,
54657,2022-09-19,2022,September,CUST1056,Male,36-45,West,India,Returning,Coffee Maker,Home,4,20999,83996,2134,16676,Net Banking,83996,16676,4,,,
54658,2023-06-13,2023,June,CUST1016,Female,18-25,North,Germany,New,Backpack,Fashion,4,27578,110312,1507,23843,Net Banking,110312,23843,4,,,
54659,2022-10-08,2022,October,CUST1274,Male,36-45,North,Canada,Loyal,Smartwatch,Fashion,3,45214,135642,3246,23950,Debit Card,135642,23950,3,,,
54660,2022-01-20,2022,January,CUST1003,Male,36-45,East,USA,Returning,T-shirt,Home,4,21474,85896,2316,16005,Debit Card,85896,16005,4,,,
54661,2023-04-12,2023,April,CUST1315,Male,18-25,East,Germany,New,Tablet,Fashion,2,2054,4108,3949,18,Net Banking,4108,18,2,,,
54662,2022-12-15,2022,December,CUST1408,Male,36-45,West,Australia,Returning,T-shirt,Accessories,5,48842,244210,640,55879,Debit Card,244210,55879,5,,,
54663,2024-07-02,2024,July,CUST1324,Male,18-25,West,Canada,Loyal,Smartwatch,Fashion,5,8271,41355,1576,6110,PayPal,41355,6110,5,,,
54664,2023-05-04,2023,May,CUST1099,Female,36-45,East,Australia,Loyal,Tablet,Home,2,50918,101836,852,27152,UPI,101836,27152,2,,,
54665,2022-04-11,2022,April,CUST1421,Female,46-60,East,India,Returning,Headphones,Home,1,19929,19929,3081,4951,PayPal,19929,4951,1,,,
54666,2024-07-06,2024,July,CUST1186,Male,36-45,East,Canada,Loyal,Headphones,Accessories,4,11694,46776,1408,13539,Debit Card,46776,13539,4,,,
54667,2022-05-16,2022,May,CUST1486,Female,46-60,North,USA,New,Laptop,Fashion,1,19944,19944,1736,2643,UPI,19944,2643,1,,,
54668,2023-06-24,2023,June,CUST1090,Male,18-25,East,India,Loyal,Coffee Maker,Home,4,18795,75180,3942,14190,UPI,75180,14190,4,,,
54669,2022-11-12,2022,November,CUST1114,Male,18-25,South,USA,New,Coffee Maker,Electronics,3,30135,90405,207,13214,UPI,90405,13214,3,,,
54670,2024-07-15,2024,July,CUST1084,Male,18-25,North,India,Returning,Smartwatch,Home,4,41571,166284,3168,32572,Debit Card,166284,32572,4,,,
54671,2024-09-18,2024,September,CUST1195,Female,18-25,East,Australia,New,Smartphone,Home,4,37990,151960,3376,24457,PayPal,151960,24457,4,,,
54672,2022-05-13,2022,May,CUST1475,Male,26-35,South,Australia,New,Smartwatch,Home,3,14150,42450,1165,7656,Debit Card,42450,7656,3,,,
54673,2023-06-02,2023,June,CUST1121,Male,36-45,South,Canada,Loyal,Backpack,Home,1,41489,41489,534,5855,Net Banking,41489,5855,1,,,
54674,2023-12-23,2023,December,CUST1379,Male,18-25,West,Germany,New,T-shirt,Fashion,3,16646,49938,2823,8054,Debit Card,49938,8054,3,,,
54675,2022-12-06,2022,December,CUST1012,Female,26-35,West,USA,Loyal,Tablet,Home,1,14294,14294,2884,2569,Net Banking,14294,2569,1,,,
54676,2023-02-08,2023,February,CUST1321,Male,46-60,West,USA,Returning,T-shirt,Electronics,3,33707,101121,3935,17513,Credit Card,101121,17513,3,,,
54677,2022-09-19,2022,September,CUST1162,Female,36-45,West,UK,Returning,Backpack,Electronics,5,36323,181615,637,26228,UPI,181615,26228,5,,,
54678,2023-03-23,2023,March,CUST1247,Male,26-35,East,UK,Loyal,Coffee Maker,Electronics,5,58981,294905,2079,31212,Net Banking,294905,31212,5,,,
54679,2023-06-13,2023,June,CUST1490,Male,36-45,West,Germany,New,Backpack,Fashion,4,40750,163000,222,22562,UPI,163000,22562,4,,,
54680,2024-01-01,2024,January,CUST1377,Male,46-60,West,Germany,Loyal,Headphones,Electronics,3,13860,41580,322,9134,Credit Card,41580,9134,3,,,
54681,2024-05-11,2024,May,CUST1193,Female,18-25,West,India,Returning,Smartphone,Fashion,2,45980,91960,1513,22382,PayPal,91960,22382,2,,,
54682,2023-04-17,2023,April,CUST1237,Female,36-45,East,UK,New,Laptop,Accessories,5,23069,115345,3443,18101,Net Banking,115345,18101,5,,,
54683,2023-02-19,2023,February,CUST1044,Male,46-60,East,Germany,New,Headphones,Home,4,21504,86016,305,16958,Credit Card,86016,16958,4,,,
54684,2023-01-05,2023,January,CUST1075,Female,18-25,North,USA,Returning,Smartwatch,Accessories,3,53535,160605,3096,46707,Debit Card,160605,46707,3,,,
54685,2022-04-01,2022,April,CUST1389,Male,26-35,South,Australia,Loyal,Shoes,Home,4,10058,40232,1673,9495,Credit Card,40232,9495,4,,,
54686,2024-03-03,2024,March,CUST1453,Female,18-25,East,Australia,New,Headphones,Accessories,1,2834,2834,3899,-302,Credit Card,2834,-302,1,,,
54687,2023-12-21,2023,December,CUST1016,Female,18-25,East,UK,Loyal,Smartwatch,Electronics,3,51316,153948,2865,37031,Net Banking,153948,37031,3,,,
54688,2024-03-25,2024,March,CUST1496,Male,18-25,North,USA,Returning,Smartphone,Fashion,5,6739,33695,3896,6946,PayPal,33695,6946,5,,,
54689,2023-08-22,2023,August,CUST1422,Female,36-45,North,Canada,Loyal,Headphones,Fashion,4,57033,228132,3158,64761,Credit Card,228132,64761,4,,,
54690,2023-10-16,2023,October,CUST1010,Female,18-25,East,India,Returning,Shoes,Accessories,3,2320,6960,2328,1032,UPI,6960,1032,3,,,
54691,2024-05-05,2024,May,CUST1325,Male,18-25,West,Germany,Returning,Smartphone,Fashion,2,51370,102740,2443,11248,Debit Card,102740,11248,2,,,
54692,2023-02-13,2023,February,CUST1069,Male,36-45,West,UK,New,Laptop,Home,1,39172,39172,3362,3956,UPI,39172,3956,1,,,
54693,2022-04-21,2022,April,CUST1353,Male,18-25,East,India,Returning,Smartphone,Home,1,4699,4699,3063,196,Debit Card,4699,196,1,,,
54694,2022-07-27,2022,July,CUST1123,Female,36-45,South,Canada,Loyal,Shoes,Fashion,4,53267,213068,2775,49840,Net Banking,213068,49840,4,,,
54695,2023-09-05,2023,September,CUST1356,Female,36-45,South,Australia,Returning,Coffee Maker,Accessories,5,12755,63775,2622,9803,PayPal,63775,9803,5,,,
54696,2022-03-12,2022,March,CUST1138,Female,46-60,South,Germany,Loyal,Headphones,Accessories,4,26553,106212,1025,21408,PayPal,106212,21408,4,,,
54697,2024-08-31,2024,August,CUST1316,Male,26-35,South,Australia,New,Shoes,Accessories,4,37514,150056,3282,25122,PayPal,150056,25122,4,,,
54698,2022-04-11,2022,April,CUST1401,Female,46-60,South,USA,Loyal,Smartwatch,Fashion,2,35809,71618,3460,19550,Net Banking,71618,19550,2,,,
54699,2022-02-01,2022,February,CUST1079,Male,46-60,West,UK,New,Laptop,Fashion,3,6307,18921,3951,2089,PayPal,18921,2089,3,,,
54700,2023-08-23,2023,August,CUST1362,Male,36-45,South,USA,New,Tablet,Home,3,49034,147102,241,15697,PayPal,147102,15697,3,,,
54701,2022-03-27,2022,March,CUST1468,Male,46-60,South,Australia,Returning,T-shirt,Accessories,1,26948,26948,2209,3104,Net Banking,26948,3104,1,,,
54702,2022-05-09,2022,May,CUST1212,Male,36-45,West,USA,New,Laptop,Home,2,53129,106258,2952,29957,UPI,106258,29957,2,,,
54703,2023-09-01,2023,September,CUST1221,Female,18-25,South,Canada,Returning,Backpack,Home,1,58844,58844,3143,13639,Net Banking,58844,13639,1,,,
54704,2024-03-13,2024,March,CUST1237,Male,36-45,North,Germany,New,Coffee Maker,Fashion,3,16224,48672,1667,7833,Debit Card,48672,7833,3,,,
54705,2024-03-19,2024,March,CUST1312,Female,18-25,South,USA,New,Headphones,Accessories,1,24073,24073,38,6723,UPI,24073,6723,1,,,
54706,2023-10-16,2023,October,CUST1054,Male,18-25,North,India,Loyal,Shoes,Accessories,5,11820,59100,115,14663,Debit Card,59100,14663,5,,,
54707,2023-12-31,2023,December,CUST1293,Female,46-60,South,Australia,New,Shoes,Home,4,37532,150128,3489,25998,UPI,150128,25998,4,,,
54708,2022-04-23,2022,April,CUST1077,Female,36-45,South,USA,Returning,T-shirt,Home,3,5268,15804,1447,3211,PayPal,15804,3211,3,,,
54709,2024-09-05,2024,September,CUST1235,Male,36-45,East,Australia,Loyal,T-shirt,Home,4,27341,109364,408,25071,Credit Card,109364,25071,4,,,
54710,2023-01-20,2023,January,CUST1106,Female,36-45,East,Germany,Returning,Headphones,Home,4,10348,41392,1455,5893,PayPal,41392,5893,4,,,
54711,2024-05-01,2024,May,CUST1197,Male,46-60,North,India,New,Smartphone,Fashion,5,55666,278330,2147,39252,UPI,278330,39252,5,,,
54712,2023-08-27,2023,August,CUST1441,Male,46-60,West,Germany,Loyal,Headphones,Home,5,31040,155200,309,41244,Credit Card,155200,41244,5,,,
54713,2022-04-30,2022,April,CUST1167,Male,36-45,South,Germany,Loyal,Shoes,Fashion,2,17234,34468,1369,3688,Credit Card,34468,3688,2,,,
54714,2024-04-27,2024,April,CUST1188,Female,36-45,North,Australia,Returning,Laptop,Accessories,1,43094,43094,2983,7677,Net Banking,43094,7677,1,,,
54715,2023-11-03,2023,November,CUST1345,Male,26-35,South,Germany,Returning,Headphones,Home,3,2136,6408,2458,1159,UPI,6408,1159,3,,,
54716,2023-06-14,2023,June,CUST1047,Female,26-35,West,Germany,Returning,Coffee Maker,Accessories,3,45169,135507,3148,16248,Debit Card,135507,16248,3,,,
54717,2023-03-12,2023,March,CUST1079,Male,18-25,North,Germany,Loyal,Headphones,Home,5,57732,288660,3209,53991,UPI,288660,53991,5,,,
54718,2024-04-01,2024,April,CUST1227,Female,26-35,South,Australia,New,Tablet,Home,2,21768,43536,799,4509,PayPal,43536,4509,2,,,
54719,2024-02-21,2024,February,CUST1088,Male,26-35,East,Canada,Returning,Shoes,Home,5,14066,70330,3416,7253,Net Banking,70330,7253,5,,,
54720,2022-06-28,2022,June,CUST1089,Male,18-25,East,India,Returning,Shoes,Electronics,5,27124,135620,2024,21642,UPI,135620,21642,5,,,
54721,2022-04-24,2022,April,CUST1114,Female,26-35,North,UK,Loyal,T-shirt,Fashion,5,53445,267225,830,76677,PayPal,267225,76677,5,,,
54722,2023-10-09,2023,October,CUST1022,Male,18-25,South,India,Returning,Headphones,Fashion,4,745,2980,2592,65,Net Banking,2980,65,4,,,
54723,2024-02-08,2024,February,CUST1081,Female,46-60,North,UK,New,T-shirt,Fashion,2,53839,107678,1450,24787,Credit Card,107678,24787,2,,,
54724,2023-06-22,2023,June,CUST1433,Male,46-60,South,UK,Returning,Laptop,Accessories,3,43334,130002,2126,35403,PayPal,130002,35403,3,,,
54725,2023-11-12,2023,November,CUST1186,Female,36-45,East,USA,Returning,Laptop,Home,2,44990,89980,1335,20748,PayPal,89980,20748,2,,,
54726,2023-08-14,2023,August,CUST1021,Female,46-60,West,USA,Loyal,Laptop,Home,5,49766,248830,2657,58437,Debit Card,248830,58437,5,,,
54727,2022-08-05,2022,August,CUST1319,Male,36-45,North,Australia,Returning,Smartphone,Fashion,1,32730,32730,2141,8834,PayPal,32730,8834,1,,,
54728,2023-12-17,2023,December,CUST1251,Male,26-35,West,Germany,Loyal,Smartphone,Electronics,1,39852,39852,3607,9402,Net Banking,39852,9402,1,,,
54729,2022-06-18,2022,June,CUST1218,Female,18-25,West,Australia,New,T-shirt,Home,4,1741,6964,3556,918,UPI,6964,918,4,,,
54730,2024-07-17,2024,July,CUST1227,Male,18-25,South,USA,Returning,Coffee Maker,Accessories,3,54946,164838,3696,45964,Debit Card,164838,45964,3,,,
54731,2023-08-19,2023,August,CUST1093,Male,26-35,South,Australia,New,Laptop,Home,3,29702,89106,2476,21599,PayPal,89106,21599,3,,,
54732,2023-07-23,2023,July,CUST1003,Male,26-35,West,Germany,New,Smartwatch,Fashion,5,59606,298030,1964,72209,UPI,298030,72209,5,,,
54733,2023-06-30,2023,June,CUST1247,Female,36-45,South,Canada,Loyal,Smartwatch,Electronics,4,17765,71060,2563,9115,UPI,71060,9115,4,,,
54734,2023-05-18,2023,May,CUST1185,Female,18-25,South,Canada,Returning,Smartwatch,Electronics,1,46689,46689,1418,11288,Debit Card,46689,11288,1,,,
54735,2023-07-30,2023,July,CUST1181,Male,18-25,North,India,New,Laptop,Fashion,5,22127,110635,3080,27141,PayPal,110635,27141,5,,,
54736,2024-02-26,2024,February,CUST1429,Male,36-45,South,India,Loyal,Smartwatch,Electronics,3,16233,48699,1427,7638,Net Banking,48699,7638,3,,,
54737,2023-05-18,2023,May,CUST1360,Male,36-45,East,Canada,Loyal,Smartwatch,Electronics,2,48357,96714,126,23178,Debit Card,96714,23178,2,,,
54738,2022-08-20,2022,August,CUST1465,Female,18-25,East,UK,Loyal,Headphones,Home,1,24948,24948,250,3259,Debit Card,24948,3259,1,,,
54739,2024-09-05,2024,September,CUST1375,Female,46-60,West,Germany,Returning,Laptop,Home,5,42469,212345,3160,21061,Debit Card,212345,21061,5,,,
54740,2023-03-26,2023,March,CUST1319,Male,18-25,West,India,New,T-shirt,Electronics,5,38756,193780,3436,42013,UPI,193780,42013,5,,,
54741,2024-05-02,2024,May,CUST1133,Male,26-35,South,UK,New,T-shirt,Fashion,3,11406,34218,2753,4470,Net Banking,34218,4470,3,,,
54742,2022-02-05,2022,February,CUST1322,Male,26-35,East,Canada,Returning,T-shirt,Accessories,4,38760,155040,934,17985,PayPal,155040,17985,4,,,
54743,2023-07-23,2023,July,CUST1437,Male,18-25,West,USA,New,Headphones,Electronics,5,4095,20475,1462,3391,UPI,20475,3391,5,,,
54744,2022-11-02,2022,November,CUST1255,Female,36-45,East,USA,Returning,Smartphone,Accessories,3,38156,114468,460,30584,Net Banking,114468,30584,3,,,
54745,2022-07-20,2022,July,CUST1221,Male,46-60,South,Australia,Loyal,Shoes,Fashion,2,8461,16922,2841,2256,PayPal,16922,2256,2,,,
54746,2022-06-07,2022,June,CUST1462,Female,36-45,East,USA,Returning,Laptop,Fashion,4,4117,16468,340,2769,Debit Card,16468,2769,4,,,
54747,2023-03-13,2023,March,CUST1263,Female,26-35,North,Germany,New,Headphones,Accessories,2,50056,100112,772,22468,Net Banking,100112,22468,2,,,
54748,2022-05-15,2022,May,CUST1442,Female,46-60,South,USA,Returning,T-shirt,Home,5,38839,194195,3210,31005,Net Banking,194195,31005,5,,,
54749,2024-09-07,2024,September,CUST1199,Female,46-60,East,UK,Loyal,Shoes,Home,3,10667,32001,2393,8841,Debit Card,32001,8841,3,,,
54750,2024-02-11,2024,February,CUST1209,Male,18-25,North,Australia,Returning,Smartphone,Electronics,4,1262,5048,1728,401,Debit Card,5048,401,4,,,
54751,2023-08-12,2023,August,CUST1415,Female,46-60,North,Australia,New,Shoes,Home,5,21817,109085,2229,28079,PayPal,109085,28079,5,,,
54752,2024-07-30,2024,July,CUST1014,Male,26-35,East,India,Loyal,Shoes,Accessories,3,3242,9726,1214,2225,UPI,9726,2225,3,,,
54753,2022-05-01,2022,May,CUST1203,Female,26-35,South,Australia,Returning,Smartphone,Home,1,59709,59709,1296,12182,Credit Card,59709,12182,1,,,
54754,2022-12-29,2022,December,CUST1166,Male,46-60,East,USA,Loyal,Coffee Maker,Electronics,4,56977,227908,2714,34101,Debit Card,227908,34101,4,,,
54755,2023-06-22,2023,June,CUST1108,Female,46-60,East,Germany,Loyal,Coffee Maker,Home,5,28585,142925,959,42053,Debit Card,142925,42053,5,,,
54756,2022-09-10,2022,September,CUST1232,Female,18-25,South,UK,Loyal,T-shirt,Electronics,5,17105,85525,1369,11328,PayPal,85525,11328,5,,,
54757,2024-08-15,2024,August,CUST1175,Male,26-35,East,India,Loyal,Headphones,Fashion,2,28332,56664,983,13203,Debit Card,56664,13203,2,,,
54758,2022-10-30,2022,October,CUST1410,Male,18-25,South,UK,New,Laptop,Accessories,3,48066,144198,1922,29445,Credit Card,144198,29445,3,,,
54759,2022-10-05,2022,October,CUST1200,Male,18-25,East,USA,Loyal,Tablet,Home,5,48502,242510,499,38377,Credit Card,242510,38377,5,,,
54760,2022-12-28,2022,December,CUST1388,Female,46-60,East,Canada,New,Smartphone,Electronics,3,29685,89055,253,9112,Net Banking,89055,9112,3,,,
54761,2023-08-15,2023,August,CUST1040,Male,36-45,East,Canada,Loyal,Tablet,Fashion,4,1609,6436,1605,1236,Net Banking,6436,1236,4,,,
54762,2022-07-07,2022,July,CUST1069,Female,46-60,West,UK,New,T-shirt,Accessories,5,22959,114795,2695,17924,Credit Card,114795,17924,5,,,
54763,2022-10-08,2022,October,CUST1054,Male,18-25,East,Germany,New,Smartwatch,Home,1,32632,32632,1000,7588,Credit Card,32632,7588,1,,,
54764,2023-03-12,2023,March,CUST1235,Male,36-45,West,USA,New,Tablet,Accessories,3,13278,39834,1449,11135,Credit Card,39834,11135,3,,,
54765,2023-08-03,2023,August,CUST1357,Male,18-25,North,UK,Loyal,Backpack,Home,4,49363,197452,2113,23504,UPI,197452,23504,4,,,
54766,2024-03-24,2024,March,CUST1454,Female,36-45,North,UK,Loyal,Smartphone,Electronics,2,20406,40812,1128,11653,UPI,40812,11653,2,,,
54767,2024-03-12,2024,March,CUST1048,Male,46-60,North,Australia,New,Backpack,Electronics,3,41212,123636,1505,33767,UPI,123636,33767,3,,,
54768,2022-08-16,2022,August,CUST1413,Female,46-60,West,UK,Loyal,Smartwatch,Accessories,4,38447,153788,1180,28591,Credit Card,153788,28591,4,,,
54769,2023-12-23,2023,December,CUST1026,Female,18-25,West,Canada,New,Laptop,Fashion,3,2392,7176,3922,478,Credit Card,7176,478,3,,,
54770,2024-07-18,2024,July,CUST1217,Male,26-35,North,Australia,Loyal,T-shirt,Fashion,2,53166,106332,381,29861,PayPal,106332,29861,2,,,
54771,2024-07-01,2024,July,CUST1139,Female,26-35,West,Australia,Loyal,Smartwatch,Home,5,55644,278220,1376,62324,Debit Card,278220,62324,5,,,
54772,2024-06-27,2024,June,CUST1020,Male,26-35,South,USA,Loyal,Laptop,Home,2,11335,22670,2697,5648,Net Banking,22670,5648,2,,,
54773,2023-05-20,2023,May,CUST1165,Female,46-60,South,Australia,New,Backpack,Electronics,5,34992,174960,2051,17772,UPI,174960,17772,5,,,
54774,2024-06-04,2024,June,CUST1193,Female,46-60,North,Germany,Loyal,Smartphone,Electronics,1,13492,13492,3555,2242,Net Banking,13492,2242,1,,,
54775,2023-12-13,2023,December,CUST1319,Female,46-60,North,USA,Loyal,T-shirt,Home,5,57166,285830,2558,66706,Credit Card,285830,66706,5,,,
54776,2022-03-19,2022,March,CUST1103,Female,46-60,East,India,New,Smartwatch,Home,1,26422,26422,3440,3161,Net Banking,26422,3161,1,,,
54777,2023-01-15,2023,January,CUST1294,Female,18-25,North,Australia,Loyal,Shoes,Accessories,1,56001,56001,3214,11303,Net Banking,56001,11303,1,,,
54778,2022-09-07,2022,September,CUST1193,Male,26-35,West,Australia,Returning,Coffee Maker,Home,3,31817,95451,2070,20521,Debit Card,95451,20521,3,,,
54779,2023-03-04,2023,March,CUST1339,Male,26-35,South,UK,Returning,Shoes,Home,5,16658,83290,1759,12634,Net Banking,83290,12634,5,,,
54780,2024-01-04,2024,January,CUST1068,Female,36-45,South,Germany,New,T-shirt,Home,3,9716,29148,951,6728,PayPal,29148,6728,3,,,
54781,2023-10-27,2023,October,CUST1175,Female,36-45,East,Australia,New,Coffee Maker,Home,3,41436,124308,3056,28598,UPI,124308,28598,3,,,
54782,2023-05-20,2023,May,CUST1321,Female,36-45,East,Germany,New,Laptop,Fashion,3,16500,49500,1695,10019,UPI,49500,10019,3,,,
54783,2024-09-08,2024,September,CUST1128,Male,36-45,South,UK,Returning,Backpack,Fashion,5,4815,24075,2685,2151,PayPal,24075,2151,5,,,
54784,2023-04-14,2023,April,CUST1080,Male,26-35,North,India,Loyal,Backpack,Accessories,5,2010,10050,2776,1726,UPI,10050,1726,5,,,
54785,2023-01-03,2023,January,CUST1379,Male,18-25,East,Canada,New,Smartphone,Fashion,4,50958,203832,2407,39629,Credit Card,203832,39629,4,,,
54786,2023-09-08,2023,September,CUST1063,Male,36-45,South,Canada,Loyal,Coffee Maker,Electronics,2,39412,78824,3140,7858,Credit Card,78824,7858,2,,,
54787,2022-01-24,2022,January,CUST1162,Male,46-60,West,Australia,Loyal,Laptop,Accessories,3,11287,33861,2207,6662,Debit Card,33861,6662,3,,,
54788,2022-08-22,2022,August,CUST1224,Female,26-35,North,Germany,New,Coffee Maker,Electronics,5,32988,164940,3170,19827,Debit Card,164940,19827,5,,,
54789,2023-12-07,2023,December,CUST1485,Female,18-25,North,Canada,Loyal,Smartphone,Fashion,5,38712,193560,1751,26365,UPI,193560,26365,5,,,
